1949-02-01,0.00958005224577
1949-03-01,0.0174913986646
1949-04-01,0.027670292941
1949-05-01,-0.00452088412926
1949-06-01,-0.0238895396171
1949-07-01,-0.00434685224801
1949-08-01,-0.01097755253
1949-09-01,-0.0299289034202
1949-10-01,-0.0344673219745
1949-11-01,-0.0112785891522
1949-12-01,0.0372120726677
1950-01-01,0.0681348420905
1950-02-01,0.0894340002124
1950-03-01,0.090029254354
1950-04-01,0.0661517573212
1950-05-01,0.0440533748399
1950-06-01,0.0354671277341
1950-07-01,0.00310019388843
1950-08-01,-0.0471273263599
1950-09-01,-0.0863527885942
1950-10-01,-0.0984651076087
1950-11-01,-0.0678462211643
1950-12-01,-0.00522750572389
1951-01-01,0.0173848278521
1951-02-01,0.0340156274169
1951-03-01,0.0425612741134
1951-04-01,0.0187476535821
1951-05-01,0.015259900253
1951-06-01,0.00248919932315
1951-07-01,-0.0124080061406
1951-08-01,-0.0424918888002
1951-09-01,-0.0613279410763
1951-10-01,-0.0553380410157
1951-11-01,-0.0195704708015
1951-12-01,0.0345555075784
1952-01-01,0.0569752983023
1952-02-01,0.0715340629305
1952-03-01,0.0713912307616
1952-04-01,0.0547412107557
1952-05-01,0.0506620097939
1952-06-01,0.0409278432758
1952-07-01,-0.00298595828999
1952-08-01,-0.046482687686
1952-09-01,-0.0878965116748
1952-10-01,-0.0852303644285
1952-11-01,-0.0582641306734
1952-12-01,-0.0072510942829
1953-01-01,0.0168532123655
1953-02-01,0.0411271831648
1953-03-01,0.0623236960465
1953-04-01,0.0420453396562
1953-05-01,0.0277572055518
1953-06-01,0.019362066087
1953-07-01,-6.93599943497e-05
1953-08-01,-0.030014484813
1953-09-01,-0.0557002112156
1953-10-01,-0.0436021522859
1953-11-01,-0.00673458770901
1953-12-01,0.0584068133288
1954-01-01,0.0891780182835
1954-02-01,0.111708877339
1954-03-01,0.140686561668
1954-04-01,0.109990513199
1954-05-01,0.0867546689837
1954-06-01,0.0523943346274
1954-07-01,-0.00477319248504
1954-08-01,-0.0775485923742
1954-09-01,-0.124802214177
1954-10-01,-0.130328872579
1954-11-01,-0.0995363053776
1954-12-01,-0.0386900284863
1955-01-01,-0.00348679955656
1955-02-01,0.0245810132472
1955-03-01,0.0597713430708
1955-04-01,0.0610072173186
1955-05-01,0.061291824177
1955-06-01,0.0576124675741
1955-07-01,0.0208172396842
1955-08-01,-0.0366650332004
1955-09-01,-0.0699465371195
1955-10-01,-0.0717656348685
1955-11-01,-0.0414116797209
1955-12-01,0.0180220591184
1956-01-01,0.037905998594
1956-02-01,0.0556557673761
1956-03-01,0.0747446308564
1956-04-01,0.0602531106871
1956-05-01,0.050050023608
1956-06-01,0.034774213462
1956-07-01,-0.0117794879562
1956-08-01,-0.0658952232275
1956-09-01,-0.10013174181
1956-10-01,-0.0940161772144
1956-11-01,-0.0512284772754
1956-12-01,0.0154382582177
1957-01-01,0.0504685044881
1957-02-01,0.0783660429863
1957-03-01,0.108911177164
1957-04-01,0.0945417078016
1957-05-01,0.0840895949729
1957-06-01,0.0641582227939
1957-07-01,0.00843512763261
1957-08-01,-0.0553780708994
1957-09-01,-0.104380443736
1957-10-01,-0.108185666692
1957-11-01,-0.0728761542434
1957-12-01,-0.00962582913518
1958-01-01,0.029331508161
1958-02-01,0.0655804122213
1958-03-01,0.10882145475
1958-04-01,0.113107993915
1958-05-01,0.120260971272
1958-06-01,0.108171156226
1958-07-01,0.0544768162834
1958-08-01,-0.0164655201156
1958-09-01,-0.0798415395431
1958-10-01,-0.0831430931843
1958-11-01,-0.0588694583217
1958-12-01,-0.00266252913655
1959-01-01,0.0311989353069
1959-02-01,0.0514451202122
1959-03-01,0.0798064793817
1959-04-01,0.0653342682704
1959-05-01,0.0581898056542
1959-06-01,0.0360744700256
1959-07-01,-0.00666664186829
1959-08-01,-0.0690202096346
1959-09-01,-0.116861450229
1959-10-01,-0.109304077794
1959-11-01,-0.0692651308449
1959-12-01,-0.00364337042597
1960-01-01,0.0342190523847
1960-02-01,0.0660106515317
1960-03-01,0.1051129134
1960-04-01,0.117956846875
1960-05-01,0.104054110263
1960-06-01,0.0817954864341
1960-07-01,0.031717676392
1960-08-01,-0.0411759464383
1960-09-01,-0.0923498600413
1960-10-01,-0.0940131461158
1960-11-01,-0.0699237399375
1960-12-01,-0.00812695545272
